"country","vaccine","vax_week_1","vax_week_2","vax_week_3","vax_week_4","vax_week_5","vax_week_6","vax_week_7","vax_week_8","vax_week_9","vax_week_10","vax_week_11","vax_week_12","vax_week_13","vax_week_14","vax_week_15","vax_week_16","vax_week_17","vax_week_18","vax_week_19","vax_week_20","vax_week_21","vax_week_22","vax_week_23","vax_week_24","vax_week_25","vax_week_26","vax_week_27","vax_week_28","vax_week_29","vax_week_30","vax_week_31","vax_week_32","vax_week_33","vax_week_34","vax_week_35","vax_week_36","vax_week_37","vax_week_38","vax_week_39","vax_week_40","vax_week_41","vax_week_42","vax_week_43","vax_week_44","vax_week_45","vax_week_46","vax_week_47","vax_week_48","vax_week_49","vax_week_50","vax_week_51","vax_week_52","vax_week_53","vax_week_54","vax_week_55","vax_week_56","vax_week_57","vax_week_58","vax_week_59","vax_week_60","vax_week_61","vax_week_62","vax_week_63","vax_week_64","vax_week_65","vax_week_66","vax_week_67","vax_week_68","vax_week_69","vax_week_70","vax_week_71","vax_week_72","vax_week_73","vax_week_74","vax_week_75","vax_week_76","vax_week_77","vax_week_78","vax_week_79","vax_week_80","vax_week_81","vax_week_82","vax_week_83","vax_week_84","vax_week_85","vax_week_86","vax_week_87","vax_week_88","vax_week_89","vax_week_90","vax_week_91","vax_week_92","vax_week_93","vax_week_94","vax_week_95","vax_week_96","vax_week_97","vax_week_98","vax_week_99","vax_week_100","vax_week_101","vax_week_102","vax_week_103","vax_week_104","vax_week_105","vax_week_106","vax_week_107","vax_week_108","vax_week_109","vax_week_110","vax_week_111","vax_week_112","vax_week_113","vax_week_114","vax_week_115","vax_week_116","vax_week_117","vax_week_118","vax_week_119","vax_week_120","vax_week_121","vax_week_122","vax_week_123","vax_week_124","vax_week_125","vax_week_126","vax_week_127","vax_week_128","vax_week_129","vax_week_130","vax_week_131","vax_week_132","vax_week_133","vax_week_134","vax_week_135","vax_week_136","vax_week_137","vax_week_138","vax_week_139","vax_week_140","vax_week_141","vax_week_142","vax_week_143","vax_week_144","vax_week_145","vax_week_146","vax_week_147","vax_week_148","vax_week_149","vax_week_150","vax_week_151","vax_week_152","vax_week_153","vax_week_154","vax_week_155","vax_week_156","vax_week_157","vax_week_158","vax_week_159","vax_week_160","vax_week_161","vax_week_162","vax_week_163","vax_week_164","vax_week_165","vax_week_166","vax_week_167","vax_week_168","vax_week_169","vax_week_170","vax_week_171","vax_week_172","vax_week_173","vax_week_174","vax_week_175","vax_week_176","vax_week_177","vax_week_178","vax_week_179","vax_week_180","vax_week_181","vax_week_182","vax_week_183","vax_week_184","vax_week_185","vax_week_186","vax_week_187","vax_week_188","vax_week_189","vax_week_190","vax_week_191","vax_week_192","vax_week_193","vax_week_194","vax_week_195","vax_week_196","vax_week_197","vax_week_198","vax_week_199","vax_week_200","vax_week_201","vax_week_202","vax_week_203","vax_week_204","vax_week_205","vax_week_206","vax_week_207","vax_week_208","vax_week_209","vax_week_210","vax_week_211","vax_week_212","vax_week_213","vax_week_214","vax_week_215","vax_week_216","vax_week_217","vax_week_218","vax_week_219","vax_week_220","vax_week_221","vax_week_222","vax_week_223","vax_week_224","vax_week_225","vax_week_226","vax_week_227","vax_week_228","vax_week_229","vax_week_230","vax_week_231","vax_week_232","vax_week_233","vax_week_234","vax_week_235","vax_week_236","vax_week_237","vax_week_238","vax_week_239","vax_week_240","vax_week_241","vax_week_242","vax_week_243","vax_week_244","vax_week_245","vax_week_246","vax_week_247","vax_week_248","vax_week_249","vax_week_250","vax_week_251","vax_week_252","vax_week_253","vax_week_254","vax_week_255","vax_week_256","vax_week_257","vax_week_258","vax_week_259","vax_week_260"
"Kenya","DTP-D1",0.809948,1.120742,1.685822,9.031862,25.419182,43.407562,62.036366,79.403158,85.75089,87.935866,89.348566,90.516398,91.222748,91.740738,92.079786,92.305818,92.53185,92.72021,92.870898,92.927406,93.012168,93.059258,93.200528,93.247618,93.266454,93.304126,93.322962,93.351216,93.370052,93.388888,93.407724,93.47365,93.47365,93.511322,93.530158,93.530158,93.596084,93.61492,93.61492,93.61492,93.643174,93.643174,93.643174,93.66201,93.66201,93.718518,93.746772,93.765608,93.784444,93.784444,93.80328,93.869206,93.888042,93.888042,93.925714,93.972804,93.99164,93.99164,94.03873,94.114074,94.142328,94.142328,94.142328,94.142328,94.142328,94.161164,94.161164,94.161164,94.161164,94.161164,94.161164,94.161164,94.161164,94.161164,94.161164,94.161164,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18
"Kenya","DTP-D2",0,0.035984,0.062972,0.197912,0.377832,0.620724,1.007552,5.280652,18.48678,33.564076,49.38804,67.254096,75.989212,79.785524,81.584724,83.275972,84.481436,85.246096,85.983768,86.442564,86.865376,87.252204,87.594052,87.791964,87.953892,88.169796,88.29574,88.412688,88.511644,88.637588,88.754536,88.817508,88.898472,88.898472,88.934456,88.979436,89.033412,89.033412,89.141364,89.19534,89.19534,89.258312,89.276304,89.321284,89.339276,89.339276,89.357268,89.357268,89.37526,89.42024,89.438232,89.456224,89.474216,89.474216,89.474216,89.537188,89.582168,89.582168,89.618152,89.717108,89.7351,89.762088,89.798072,89.816064,89.816064,89.843052,89.843052,89.843052,89.861044,89.879036,89.879036,89.879036,89.879036,89.879036,89.879036,89.879036,89.879036,89.879036,89.879036,89.879036,89.879036,89.897028,89.897028,89.897028,89.924016,89.924016,89.924016,89.924016,89.924016,89.924016,89.924016,89.924016,89.924016,89.924016,89.924016,89.924016,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.942008,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96
"Kenya","DTP-D3",0,0,0,0,0,0.059437,0.118874,0.152838,0.348131,0.543424,0.755699,3.345454,12.999721,25.668293,37.717022,54.520711,65.142952,70.755503,73.302803,74.933075,76.614293,77.69265,78.838935,79.433305,79.942765,80.401279,80.808847,81.139996,81.369253,81.68342,81.972114,82.218353,82.413646,82.625921,82.821214,82.95707,83.075944,83.12689,83.2118,83.262746,83.424075,83.475021,83.559931,83.653332,83.687296,83.789188,83.848625,83.865607,83.865607,83.882589,83.942026,83.984481,83.984481,84.035427,84.077882,84.171283,84.213738,84.256193,84.256193,84.290157,84.332612,84.366576,84.383558,84.383558,84.48545,84.502432,84.544887,84.561869,84.578851,84.65527,84.680743,84.680743,84.680743,84.731689,84.731689,84.731689,84.731689,84.731689,84.757162,84.774144,84.774144,84.774144,84.774144,84.774144,84.774144,84.791126,84.791126,84.791126,84.791126,84.791126,84.816599,84.816599,84.816599,84.816599,84.816599,84.816599,84.816599,84.816599,84.816599,84.833581,84.833581,84.833581,84.833581,84.833581,84.833581,84.833581,84.833581,84.833581,84.833581,84.833581,84.833581,84.833581,84.833581,84.833581,84.850563,84.850563,84.850563,84.850563,84.867545,84.867545,84.893018,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91,84.91
"Kenya","OPV-BD",51.889032,68.151096,73.895328,76.05936,77.01408,77.801724,78.183612,78.470028,78.60528,78.732576,78.812136,78.891696,78.915564,78.931476,78.971256,78.971256,78.995124,79.050816,79.074684,79.074684,79.114464,79.138332,79.154244,79.154244,79.154244,79.178112,79.194024,79.194024,79.194024,79.194024,79.217892,79.233804,79.233804,79.257672,79.273584,79.273584,79.273584,79.273584,79.273584,79.273584,79.297452,79.297452,79.297452,79.313364,79.337232,79.337232,79.3611,79.3611,79.3611,79.3611,79.377012,79.416792,79.416792,79.496352,79.496352,79.536132,79.536132,79.536132,79.536132,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56
"Kenya","OPV-D1",1.298328,1.850808,2.513784,9.594736,25.13784,42.108184,59.934872,76.8868,83.019328,85.201624,86.730152,87.964024,88.912448,89.464928,89.833248,90.127904,90.413352,90.680384,90.846128,90.947416,91.011872,91.048704,91.196032,91.260488,91.29732,91.334152,91.361776,91.380192,91.398608,91.444648,91.463064,91.499896,91.499896,91.545936,91.564352,91.564352,91.647224,91.66564,91.66564,91.66564,91.693264,91.693264,91.693264,91.71168,91.71168,91.71168,91.730096,91.748512,91.766928,91.766928,91.794552,91.831384,91.8498,91.8498,91.89584,91.914256,91.960296,91.960296,91.978712,92.015544,92.015544,92.015544,92.015544,92.015544,92.015544,92.043168,92.043168,92.043168,92.043168,92.043168,92.043168,92.043168,92.043168,92.043168,92.043168,92.043168,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.061584,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08,92.08
"Kenya","OPV-D2",0,0.062069,0.062069,0.239409,0.523153,1.019705,1.560592,5.869954,18.496562,33.100511,47.943869,65.101514,73.569499,77.426644,79.483788,81.336991,82.675908,83.598076,84.378372,84.812855,85.238471,85.814826,86.134038,86.373447,86.488718,86.692659,86.754728,86.8966,87.011871,87.109408,87.233546,87.269014,87.348817,87.375418,87.42862,87.490689,87.535024,87.535024,87.614827,87.69463,87.69463,87.774433,87.792167,87.827635,87.854236,87.87197,87.907438,87.907438,87.934039,87.969507,87.987241,88.031576,88.04931,88.067044,88.067044,88.111379,88.146847,88.146847,88.191182,88.288719,88.306453,88.333054,88.412857,88.430591,88.448325,88.466059,88.466059,88.466059,88.49266,88.510394,88.510394,88.510394,88.510394,88.510394,88.510394,88.510394,88.510394,88.510394,88.528128,88.528128,88.528128,88.545862,88.545862,88.545862,88.572463,88.572463,88.572463,88.590197,88.590197,88.590197,88.590197,88.590197,88.590197,88.590197,88.590197,88.590197,88.607931,88.607931,88.607931,88.607931,88.607931,88.607931,88.607931,88.607931,88.607931,88.607931,88.607931,88.607931,88.607931,88.607931,88.607931,88.607931,88.625665,88.625665,88.625665,88.625665,88.652266,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67,88.67
"Kenya","OPV-D3",0,0,0,0,0.014164,0.049574,0.063738,0.113312,0.325772,0.545314,0.906496,3.059424,11.076248,21.522198,31.259948,45.133586,53.85861,58.4265,60.664412,62.052484,63.3839,64.368298,65.423516,66.018404,66.457488,66.903654,67.229426,67.427722,67.661428,67.937626,68.121758,68.284644,68.433366,68.582088,68.780384,68.893696,69.007008,69.077828,69.19114,69.325698,69.488584,69.538158,69.637306,69.701044,69.750618,69.849766,69.89934,69.948914,69.948914,69.963078,70.048062,70.07639,70.07639,70.097636,70.125964,70.210948,70.225112,70.260522,70.260522,70.310096,70.35967,70.373834,70.409244,70.423408,70.472982,70.508392,70.543802,70.57213,70.586294,70.635868,70.657114,70.671278,70.671278,70.706688,70.706688,70.706688,70.706688,70.706688,70.706688,70.720852,70.735016,70.735016,70.735016,70.756262,70.756262,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.770426,70.78459,70.78459,70.78459,70.805836,70.805836,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82,70.82
"Kenya","IPV-D1",0.08511,0.110643,0.110643,0.136176,0.221286,0.400017,0.502149,0.638325,0.927699,1.097919,1.319205,3.761862,13.609089,26.324523,38.154813,54.870417,64.93893,70.266816,72.922248,74.462739,76.028763,77.152215,78.182046,78.862926,79.484229,80.165109,80.624703,80.973654,81.263028,81.594957,81.807732,82.029018,82.275837,82.514145,82.709898,82.846074,82.956717,82.999272,83.126937,83.305668,83.458866,83.552487,83.654619,83.74824,83.816328,83.943993,83.986548,83.986548,83.986548,84.012081,84.029103,84.080169,84.097191,84.122724,84.139746,84.207834,84.250389,84.318477,84.318477,84.403587,84.446142,84.471675,84.497208,84.497208,84.539763,84.556785,84.607851,84.650406,84.709983,84.820626,84.871692,84.871692,84.871692,84.888714,84.888714,84.888714,84.914247,84.914247,84.914247,84.956802,84.956802,84.956802,84.956802,84.956802,84.956802,84.973824,84.973824,84.973824,84.973824,84.999357,84.999357,84.999357,84.999357,84.999357,84.999357,84.999357,84.999357,84.999357,84.999357,84.999357,84.999357,84.999357,84.999357,84.999357,84.999357,84.999357,85.02489,85.02489,85.02489,85.02489,85.02489,85.02489,85.02489,85.02489,85.02489,85.02489,85.02489,85.02489,85.02489,85.02489,85.041912,85.084467,85.084467,85.084467,85.084467,85.084467,85.084467,85.084467,85.084467,85.084467,85.084467,85.084467,85.084467,85.084467,85.084467,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11,85.11
"Kenya","MCV-D1",0.111137,0.136784,0.179529,0.230823,0.299215,0.316313,0.316313,0.384705,0.410352,0.521489,0.564234,0.68392,0.76941,0.820704,0.837802,0.931841,1.000233,1.042978,1.042978,1.068625,1.11137,1.179762,1.205409,1.290899,1.496075,1.701251,2.017564,2.179995,2.385171,2.539053,2.590347,2.607445,2.855366,3.539286,4.334343,5.061008,7.719747,15.935336,26.142842,38.196932,50.199728,58.346925,65.023694,69.195606,72.145011,74.008693,75.667199,76.752922,77.975429,78.633702,79.223583,79.907503,80.3606,80.78805,81.087265,81.403578,81.651499,82.019106,82.309772,82.514948,82.694477,82.9253,83.130476,83.241613,83.35275,83.540828,83.626318,83.746004,83.788749,83.882788,83.993925,84.03667,84.105062,84.105062,84.130709,84.147807,84.267493,84.404277,84.421375,84.583806,84.583806,84.600904,84.652198,84.737688,84.763335,84.874472,84.874472,84.900119,84.968511,84.994158,85.036903,85.105295,85.105295,85.190785,85.242079,85.284824,85.327569,85.353216,85.353216,85.378863,85.378863,85.378863,85.378863,85.378863,85.395961,85.395961,85.395961,85.421608,85.447255,85.447255,85.447255,85.464353,85.464353,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49,85.49
"Kenya","MCV-D2",0,0,0,0,0,0,0,0,0,0,0.02414,0.02414,0.02414,0.02414,0.04828,0.04828,0.04828,0.04828,0.04828,0.04828,0.04828,0.07242,0.07242,0.125528,0.149668,0.173808,0.299336,0.347616,0.347616,0.371756,0.371756,0.371756,0.420036,0.545564,0.545564,0.569704,0.695232,0.86904,1.313216,1.709112,1.9312,2.254676,2.500904,2.650572,2.7761,2.82438,2.92094,2.974048,3.046468,3.094748,3.220276,3.292696,3.369944,3.442364,3.466504,3.466504,3.567892,3.592032,3.616172,3.664452,3.688592,3.688592,3.76584,3.76584,3.81412,3.8624,3.987928,4.036208,4.089316,4.287264,4.311404,4.407964,4.856968,5.301144,5.996376,7.010256,10.3802,15.483396,21.899808,28.238972,32.675904,35.698232,37.8998,39.884108,40.970408,41.940836,42.53468,43.302332,43.818928,44.316212,44.639688,45.059724,45.35906,45.581148,45.899796,46.073604,46.223272,46.37294,46.39708,46.546748,46.744696,46.870224,46.966784,47.116452,47.24198,47.33854,47.38682,47.439928,47.464068,47.464068,47.560628,47.584768,47.608908,47.637876,47.637876,47.662016,47.686156,47.686156,47.710296,47.734436,47.758576,47.782716,47.811684,47.835824,47.835824,47.835824,47.884104,47.908244,47.908244,47.956524,48.009632,48.106192,48.106192,48.130332,48.154472,48.154472,48.154472,48.178612,48.178612,48.25586,48.25586,48.25586,48.25586,48.25586,48.25586,48.25586,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28
