"country","year","total_survey_children","total_male","total_female","age_range","median_age","age_iqr","vaccine","total_children_intro","prop_children_intro","total_w_data","prop_w_data","total_1ye_buff_intro","prop_1ye_buff_intro","total_2ye_buff_intro","prop_2ye_buff_intro","total_unvax1","prop_unvax1","total_vax1","prop_vax1","total_vax_date_data1","prop_vax_date1","total_unvax2","prop_unvax2","total_vax2","prop_vax2","total_vax_date_data2","prop_vax_date2"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","Hib-D3","4597","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","IPV-D1","3805","82.77","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","IPV-D2","4597","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","MCV-D1","4597","100","4580","99.63","3468","75.72","2566","56.03","524","15.11","2944","84.89","832","28.26","360","14.03","2206","85.97","525","23.8"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","MCV-D2","4597","100","4580","99.63","3386","73.93","2489","54.34","1343","39.66","2043","60.34","471","23.05","801","32.18","1688","67.82","337","19.96"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","OPV-BD","4597","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","OPV-D1","4597","100","4592","99.89","3581","77.98","2651","57.73","282","7.87","3299","92.13","1058","32.07","214","8.07","2437","91.93","675","27.7"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","OPV-D2","4597","100","4583","99.7","3572","77.94","2642","57.65","502","14.05","3070","85.95","1000","32.57","370","14","2272","86","640","28.17"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","OPV-D3","4597","100","4583","99.7","3572","77.94","2642","57.65","965","27.02","2607","72.98","922","35.37","693","26.23","1949","73.77","584","29.96"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","PCV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","PCV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","PCV-D3","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","RV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","RV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Myanmar","2016","4597","2402","2195","(0, 60)","29","(14, 45)","RV-D3","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","BCG","4818","100","4784","99.29","3729","77.95","2744","57.36","204","5.47","3525","94.53","1868","52.99","164","5.98","2580","94.02","1197","46.4"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","DTP-D1","4818","100","4746","98.51","3612","76.11","2714","57.18","208","5.76","3404","94.24","1789","52.56","166","6.12","2548","93.88","1189","46.66"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","DTP-D2","4818","100","4732","98.22","3600","76.08","2617","55.3","398","11.06","3202","88.94","1773","55.37","310","11.85","2307","88.15","1130","48.98"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","DTP-D3","4818","100","4732","98.22","3600","76.08","2617","55.3","686","19.06","2914","80.94","1748","59.99","540","20.63","2077","79.37","1114","53.64"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","HepB-BD","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","HepB-D1","4818","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","HepB-D2","4818","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","HepB-D3","4818","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","Hib-D1","4818","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","Hib-D2","4818","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","Hib-D3","4818","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","IPV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","IPV-D2","4818","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","MCV-D1","4818","100","4742","98.42","3520","74.23","2527","53.29","293","8.32","3227","91.68","1643","50.91","207","8.19","2320","91.81","1032","44.48"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","MCV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","OPV-BD","4818","100","4800","99.63","3742","77.96","2753","57.35","505","13.5","3237","86.5","1861","57.49","417","15.15","2336","84.85","1192","51.03"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","OPV-D1","4818","100","4781","99.23","3643","76.2","2739","57.29","250","6.86","3393","93.14","1816","53.52","202","7.37","2537","92.63","1204","47.46"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","OPV-D2","4818","100","4775","99.11","3638","76.19","2647","55.43","469","12.89","3169","87.11","1801","56.83","362","13.68","2285","86.32","1145","50.11"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","OPV-D3","4818","100","4775","99.11","3638","76.19","2647","55.43","1169","32.13","2469","67.87","1773","71.81","923","34.87","1724","65.13","1129","65.49"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","PCV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","PCV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","PCV-D3","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","RV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","RV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Namibia","2013","4818","2377","2441","(0, 60)","28","(13, 44)","RV-D3","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","BCG","11602","100","11587","99.87","9044","78.05","6893","59.49","1542","17.05","7502","82.95","3697","49.28","1213","17.6","5680","82.4","2399","42.24"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","DTP-D1","11602","100","11470","98.86","8691","75.77","6781","59.12","1507","17.34","7184","82.66","3612","50.28","1249","18.42","5532","81.58","2424","43.82"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","DTP-D2","11602","100","11466","98.83","8687","75.76","6479","56.51","1954","22.49","6733","77.51","3488","51.8","1505","23.23","4974","76.77","2238","44.99"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","DTP-D3","11602","100","11466","98.83","8687","75.76","6479","56.51","2813","32.38","5874","67.62","3314","56.42","2150","33.18","4329","66.82","2141","49.46"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","HepB-BD","11602","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","HepB-D1","11602","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","HepB-D2","11602","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","HepB-D3","11602","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","Hib-D1","11602","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","Hib-D2","11602","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","Hib-D3","11602","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","IPV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","IPV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","MCV-D1","11602","100","11502","99.14","8465","73.6","6218","54.06","2121","25.06","6344","74.94","2924","46.09","1483","23.85","4735","76.15","1913","40.4"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","MCV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","OPV-BD","11602","100","11584","99.84","9038","78.02","6890","59.48","4412","48.82","4626","51.18","2957","63.92","3577","51.92","3313","48.08","1939","58.53"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","OPV-D1","11602","100","11372","98.02","8584","75.48","6682","58.76","774","9.02","7810","90.98","3569","45.7","617","9.23","6065","90.77","2399","39.55"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","OPV-D2","11602","100","10922","94.14","8145","74.57","6008","55.01","1016","12.47","7129","87.53","3477","48.77","752","12.52","5256","87.48","2240","42.62"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","OPV-D3","11602","100","10922","94.14","8145","74.57","6008","55.01","1834","22.52","6311","77.48","3298","52.26","1369","22.79","4639","77.21","2134","46"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","PCV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","PCV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","PCV-D3","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","RV-D1","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","RV-D2","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
"Niger","2012","11602","5842","5760","(0, 60)","28","(13, 44)","RV-D3","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN"
